authors,cover_type,currency,link_book,link_img,price,title
Bìa mềm,,VND,https://tiki.vn/co-so-he-thong-dieu-khien-qua-trinh-p17596914.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3c/78/5d/3b68a14dd7a346a1ddb1d7c87da8c9c9.jpg,99980.0,Cơ sở hệ thống điều khiển quá trình
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/dia-chat-cong-trinh-p28638703.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c2/67/e7/c409855f3b8548e9e61e98370718cdc1.jpg,104400.0,Địa Chất Công Trình
Hội Cơ học Việt Nam,Bìa mềm,VND,https://tiki.vn/20-nam-olympic-co-hoc-toan-quoc-1989-2008-suc-ben-vat-lieu-p26700930.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/29/61/31/6a9d5ba754eef05c0fee80b50d064abb.jpg,96900.0,20 Năm Olympic Cơ Học Toàn Quốc 1989 - 2008 Sức Bền Vật Liệu
Bìa mềm,,VND,https://tiki.vn/cong-nghe-ma-dac-biet-p14649779.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e0/86/d7/0436adcb59975f92327553f500e94cea.jpg,49000.0,Công nghệ mạ đặc biệt
Bìa mềm,,VND,https://tiki.vn/ky-thuat-he-thong-cong-nghe-hoa-hoc-tap-1-co-so-mo-hinh-hoa-cac-qua-trinh-cong-nghe-hoa-hoc-p14681469.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b9/95/21/69d453f359c29dbca95069e1d516607c.jpg,141980.0,Kỹ thuật hệ thống công nghệ hóa học - Tập 1 - Cơ sở mô hình hóa các quá trình công nghệ hóa học
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tcvn-5574-2012-ket-cau-be-tong-va-be-tong-cot-thep-tieu-chuan-thiet-ke-p28668600.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/57/6b/0e7fe1fa22bd7798ba758b03e3b78ccd.jpg,77350.0,TCVN 5574:2012 - Kết Cấu Bê Tông Và Bê Tông Cốt Thép Tiêu Chuẩn Thiết Kế
Tỳ Kheo Minh Như,Bìa mềm,VND,https://tiki.vn/trung-khoa-thi-thuc-co-hon-p574458.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/t/r/trung-khoa-thi-thuc-co-hon.u547.d20170213.t104424.350340.jpeg,35000.0,Trung Khoa Thí Thực Cô Hồn
TS. Trần Đình Ngô,Bìa mềm,VND,https://tiki.vn/phuong-phap-quan-ly-xay-dung-chuyen-nghiep-tap-2-p23134364.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8c/cb/3c/94153b5a956d43de939a004b7de47693.jpg,164900.0,Phương Pháp Quản Lý Xây Dựng Chuyên Nghiệp - Tập 2 
Anna Doblado,Bìa cứng,VND,https://tiki.vn/atlas-khung-long-p11258650.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b1/ee/c6/7afd3f63944bc0ed635ece0167a84156.jpg,78000.0,Atlas Khủng Long
TS. Trần Đình Ngô,Bìa mềm,VND,https://tiki.vn/phuong-phap-quan-ly-xay-dung-chuyen-nghiep-tap-1-p23134370.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/66/13/76/c6482db022e0981e700667c64f1280ec.jpg,140250.0,Phương Pháp Quản Lý Xây Dựng Chuyên Nghiệp - Tập 1
Vũ Minh Đức,Bìa mềm,VND,https://tiki.vn/hoa-hoc-nuoc-vi-sinh-vat-nuoc-p28638697.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/49/fd/b5/55a474eb7cbea2129ef1a677d529f9fb.jpg,78200.0,Hóa Học Nước Vi Sinh Vật Nước
Nguyễn Bá Kế,Bìa mềm,VND,https://tiki.vn/thiet-ke-va-thi-cong-ho-mong-sau-p26707911.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5c/03/d0/db9335a1898a4abf94b54c388e1d6c42.jpg,165750.0,Thiết Kế Và Thi Công Hố Móng Sâu
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/giao-trinh-su-dung-may-xuc-p23207241.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3c/19/33/cb0e94a0b73403149cfedbca8f73f6de.jpg,75650.0,Giáo Trình Sử Dụng Máy Xúc
Lê Ngọc Bích - Phạm Quang Huy,Bìa mềm,VND,https://tiki.vn/cad-trong-dien-dien-tu-vi-dieu-khien-va-ung-dung-p508682.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img029.u547.d20160603.t172757.jpg,69000.0,Cad Trong Điện - Điện Tử Vi Điều Khiển Và Ứng Dụng
TS. Nguyễn Văn Phượng,Bìa mềm,VND,https://tiki.vn/co-hoc-ket-cau-tap-2-p26693993.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b0/e1/14/34191d987b00ea596fcefe8b02c5b96a.jpg,98600.0,Cơ Học Kết Cấu (Tập 2)
PGS. TS. Phạm Thị Hương Lan,Bìa mềm,VND,https://tiki.vn/lu-quet-va-sat-lo-dat-p28638691.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ef/48/13/2b8742433def3da45c22b59484d0607c.jpg,65450.0,Lũ Quét Và Sạt Lở Đất
Nguyễn Trọng Nghĩa,Bìa mềm,VND,https://tiki.vn/bentley-prosteel-v8i-thiet-ke-chi-tiet-2d-3d-ket-cau-thep-p26707931.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/62/7c/a5/7ce66d65bfab7db8c8b33657e92b116c.jpg,121500.0,BENtley Prosteel V8I - Thiết Kế Chi Tiết 2D/3D Kết Cấu Thép
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/qcvn-16-2017-bxd-quy-chuan-ky-thuat-quoc-gia-ve-san-pham-hang-hoa-vat-lieu-xay-dung-p28668686.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6a/58/0b/fed1338d51bbc3f08daf25ca4944af5f.jpg,35100.0,"QCVN 16:2017/BXD Quy Chuẩn Kỹ Thuật Quốc Gia Về Sản Phẩm, Hàng Hóa Vật Liệu Xây Dựng"
Hs. Gia Bảo - Ngọc Duyên,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-ve-net-co-the-nguoi-p517497.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img094.u2487.d20160624.t113845.jpg,19500.0,Mỹ Thuật Căn Bản Và Nâng Cao - Vẽ Nét Cơ Thể Người
Bìa mềm,,VND,https://tiki.vn/du-lieu-lon-cuoc-cach-mang-thay-doi-chung-ta-va-the-gioi-p58845976.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/54/f4/5a/c08a35353e61d331bc41b9650a3b4670.jpg,206990.0,Dữ Liệu Lớn – Cuộc Cách Mạng Thay Đổi Chúng Ta Và Thế Giới
Bìa mềm,,VND,https://tiki.vn/nguoi-may-thong-minh-thiet-ke-lap-trinh-p48665904.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/fe/fa/1e/8ec4e87f5072e7b8dd92c54eaf78c45b.jpg,65470.0,Người Máy Thông Minh - Thiết Kế Lập Trình
Phạm Ngọc Khánh,Bìa mềm,VND,https://tiki.vn/bai-tap-suc-ben-vat-lieu-p26695600.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2e/1b/72/4718b389e1b19df45ff771d175ec7225.jpg,141950.0,Bài Tập Sức Bền Vật Liệu
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/be-tong-chat-luong-sieu-cao-p23142468.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2a/c2/7e/c27f70c0b6c79e1e587adac71e2435b0.jpg,129200.0,Bê Tông Chất Lượng Siêu Cao
Lê Thị Minh Phương,Bìa mềm,VND,https://tiki.vn/ban-do-va-he-thong-thong-tin-dia-ly-p54639340.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/41/c5/9b/ba16e21408441900eecfe734da2bcaf6.jpg,87200.0,Bản Đồ Và Hệ Thống Thông Tin Địa Lý
Bìa cứng,,VND,https://tiki.vn/nuoi-trong-vi-tao-giau-dinh-duong-lam-thuc-pham-chuc-nang-cho-nguoi-va-dong-vat-nuoi-o-viet-nam-p49254594.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d7/20/a0/087052257dff5894ac8836ee57f2db51.jpg,319990.0,Nuôi Trồng Vi Tảo Giàu Dinh Dưỡng Làm Thực Phẩm Chức Năng Cho Người Và Động Vật Nuôi Ở Việt Nam
PGS. TS. Nguyễn Thế Thôn,Bìa mềm,VND,https://tiki.vn/moi-truong-va-phat-trien-p23134376.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/29/9a/70/32e15c2cfef206bdd60f1e88c9c7f340.jpg,58650.0,Môi Trường Và Phát Triển
TS. Lê Văn Hiền,Bìa mềm,VND,https://tiki.vn/giao-trinh-cao-dang-nghe-han-tap-3-p23183406.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/23/55/8e/bc2bd15dbcd1172f991c1fb4061fe84c.jpg,68800.0,Giáo Trình Cao Đẳng Nghề Hàn - Tập 3
Lê Mục Đích,Bìa mềm,VND,https://tiki.vn/so-tay-cong-trinh-su-ket-cau-nha-cao-tang-p27578513.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/55/28/31/f77a72b58aff8afcc81fa90a665b833a.jpg,288150.0,Sổ Tay Công Trình Sư Kết Cấu Nhà Cao Tầng
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/cau-thep-theo-tcvn-11823-2017-p50306850.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/39/76/38/f9a990244d7df19c238cca2e9c509ce3.jpg,146990.0,Cầu Thép Theo TCVN 11823:2017
 Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/cong-nghe-san-xuat-va-ung-dung-vi-tao-p49124635.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a3/a3/6e/ddec8f8a104198a136a5d7ac89f202bc.jpg,183990.0,Công Nghệ Sản Xuất Và Ứng Dụng Vi Tảo
Tăng Văn Mùi - Trần Duy Nam,Bìa mềm,VND,https://tiki.vn/thiet-ke-xay-dung-mach-dien-quanh-ta-quyen-3-p576062.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img083.u547.d20170221.t165801.694214.jpg,45000.0,Thiết Kế Xây Dựng Mạch Điện Quanh Ta (Quyển 3)
Trần Thế San - Tăng Văn Mùi,,VND,https://tiki.vn/tuyen-chon-57-mach-dien-thong-minh-p10776332.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b9/e5/42/5395088ecf18f6ddca3b733ed14014cf.jpg,75000.0,Tuyển chọn 57 mạch điện thông minh
KS Thái Hà,,VND,https://tiki.vn/ban-cua-nha-nong-ky-thuat-nuoi-va-cham-soc-ech-trau-ech-cong-nghiep-p55284434.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a1/e6/a6/aeace9a71b53e4a0cacc24779c50106e.jpg,18850.0,Bạn Của Nhà Nông - Kỹ Thuật Nuôi Và Chăm Sóc Ếch Trâu (Ếch Công Nghiệp)
GS. TSKH Nguyễn Văn Quảng,Bìa mềm,VND,https://tiki.vn/chi-dan-thiet-ke-va-thi-cong-coc-baret-tuong-trong-dat-va-neo-trong-dat-p26687890.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/62/7a/8b/ddf226c1e882bc1046f0458df9ec7f2f.jpg,37400.0,"Chỉ Dẫn Thiết Kế Và Thi Công Cọc Barét, Tường Trong Đất Và Neo Trong Đất"
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tcvn-10304-2014-mong-coc-tieu-chuan-thiet-ke-p28666701.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/91/dc/fd/b7639af6188f16d9c42f43b3165f282f.jpg,59500.0,TCVN 10304:2014 Móng Cọc - Tiêu Chuẩn Thiết Kế
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/tuyen-tap-du-lieu-lon-big-data-p571992.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/3/0/300_300_big-data-bia-1.u2487.d20170116.t104445.529785.jpg,61750.0,Tuyển Tập Dữ Liệu Lớn (Big Data)
Ts. Nguyễn Hoàng Mai,Bìa mềm,VND,https://tiki.vn/ky-thuat-do-luong-dien-tap-3-p23549244.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/37/03/69/395122812236770119819a5570d9777c.jpg,76000.0,Kỹ Thuật Đo Lường Điện - Tập 3
Nguyễn Đình Huấn,Bìa mềm,VND,https://tiki.vn/giao-trinh-thong-gio-p23207463.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ce/fe/fb/29e484ca683917aa141cd6926d68ccde.jpg,102000.0,Giáo Trình Thông Gió 
Bìa cứng,,VND,https://tiki.vn/cac-phuong-phap-phan-tich-hoa-hoc-p14521135.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6c/20/b0/67f7eb0176c07fb107c0a1e5ae19e3bd.jpg,389980.0,Các phương pháp phân tích hóa học
Bìa mềm,,VND,https://tiki.vn/huong-dan-thiet-ke-he-thong-dieu-hoa-khong-khi-p7644341.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b8/29/42/f14fa2281cde25fd0e0b4f8bb440ba8b.jpg,183990.0,Hướng Dẫn Thiết Kế Hệ Thống Điều Hòa Không Khí 
PGS.TS Nguyễn Lê Ninh,Bìa mềm,VND,https://tiki.vn/dong-dat-va-thiet-ke-cong-trinh-chiu-dong-dat-p27990867.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b2/4b/7c/4eae6adcce48dfcc082759a187c12f44.jpg,170100.0,Động Đất Và Thiết Kế Công Trình Chịu Động Đất
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-cac-bai-ve-mau-tinh-vat-tap-1-p516814.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img067.u2487.d20160623.t101015.jpg,28000.0,Mỹ Thuật Căn Bản Và Nâng Cao - Các Bài Vẽ Màu Tĩnh Vật (Tập 1)
PGS.TS. Hoàng Ngọc Đồng,Bìa mềm,VND,https://tiki.vn/ky-thuat-chay-p32071041.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5a/68/cf/f99c8776f6f446140b82cf1ea671676e.jpg,108800.0,Kỹ Thuật Cháy
Đặng Thái Hoàng,Bìa mềm,VND,https://tiki.vn/kien-truc-nha-o-p59512678.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/33/eb/dc/6fea54156eefcef1f56080265a2ace79.jpg,96867.0,Kiến Trúc Nhà Ở
Bìa mềm,,VND,https://tiki.vn/giao-trinh-kiem-dinh-va-truy-xuat-nguon-goc-thuc-pham-p14686675.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8e/b7/9c/a3325c0d09c027cfe60bd8df8c357e74.jpg,84000.0,Giáo trình kiểm định và truy xuất nguồn gốc thực phẩm
Nguyễn Việt Anh,Bìa mềm,VND,https://tiki.vn/xu-ly-bun-cua-tram-xu-ly-nuoc-thai-p23142424.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/85/22/46/72270966ae48bde5eb928087c8a8d54a.jpg,144500.0,Xử Lý Bùn Của Trạm Xử Lý Nước Thải
Bìa mềm,,VND,https://tiki.vn/nghe-thuat-trang-tri-truyen-thong-tren-kien-truc-phong-cach-kien-truc-dong-duong-o-sai-gon-p53720280.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/17/6d/3d/095896bdc29f4a67570bf671be92408d.jpg,74990.0,Nghệ Thuật Trang Trí Truyền Thống Trên Kiến Trúc Phong Cách Kiến Trúc Đông Dương Ở Sài Gòn
Lê Ngọc Bích - Phạm Quang Huy,Bìa mềm,VND,https://tiki.vn/ung-dung-vi-xu-ly-va-vi-dieu-khien-p555820.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img504.u2469.d20161028.t110208.49232.jpg,95200.0,Ứng Dụng VI Xử Lý Và Vi Điều Khiển
Hùng Lê,Bìa mềm,VND,https://tiki.vn/ky-thuat-sua-chua-xe-may-nang-cao-tai-ban-2020-p59239931.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/da/7e/d7/d9b3606c0dbb1e45db48058e1155e015.jpg,67500.0,Kỹ Thuật Sữa Chữa Xe Máy - Nâng Cao (Tái Bản 2020)
Nguyễn Trọng Phước,Bìa mềm,VND,https://tiki.vn/on-thi-cao-hoc-mon-suc-ben-vat-lieu-p26707917.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/45/27/72/51f0fd114e2e96f352176c3fa6dfb9fd.jpg,113900.0,Ôn Thi Cao Học - Môn Sức Bền Vật Liệu 
PGS.TS Ngô Trọng Thuận,Bìa mềm,VND,https://tiki.vn/nhung-thong-tin-cap-nhat-ve-bien-doi-khi-hau-dung-cho-cac-doi-tuong-cong-dong-p1374407.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3c/00/d9/3853a7041be93808ab6c8b91491e5e6f.jpg,61080.0,Những Thông Tin Cập Nhật Về Biến Đổi Khí Hậu Dùng Cho Các Đối Tượng Cộng Đồng
Tăng Văn Mùi - Trần Duy Nam,Bìa mềm,VND,https://tiki.vn/thiet-ke-xay-dung-mach-dien-quanh-ta-quyen-1-p576067.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img085.u547.d20170221.t171532.671614.jpg,30000.0,Thiết Kế Xây Dựng Mạch Điện Quanh Ta (Quyển 1)
Bìa mềm,,VND,https://tiki.vn/cong-nghe-gia-cong-ap-luc-p52849589.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ef/25/5d/de92c3bff28c99e8b66c60dcb25424d7.jpg,104980.0,Công nghệ gia công áp lực
GS. TS. Nguyễn Đình Cống,Bìa mềm,VND,https://tiki.vn/tinh-toan-thuc-hanh-cau-kien-be-tong-cot-thep-theo-tieu-chuan-tcxdvn-356-2005-tap-1-p26707933.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/eb/04/7a/02dff456e84520f0764fcb2b0e394da0.jpg,43350.0,Tính Toán Thực Hành Cấu Kiện Bê Tông Cốt Thép Theo Tiêu Chuẩn TCXDVN 356-2005 - Tập 1
Bìa mềm,,VND,https://tiki.vn/so-tay-cac-don-vi-do-luong-p17946969.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/75/6e/06/25a4eb5ef91ba1b6bec5b86105d779b3.jpg,33500.0,Sổ tay các đơn vị đo lường
Võ Văn Ba (Tuệ Minh),Bìa mềm,VND,https://tiki.vn/quyet-dia-tinh-thu-diem-huyet-bo-tong-hop-tinh-hoa-dia-ly-phong-thuy-tran-tang-bi-an-tap-1-p574438.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/q/u/quyet-dia-tinh-thu.u547.d20170213.t101402.818288.jpeg,155900.0,Quyết Địa Tinh Thư Điểm Huyệt Bộ - Tổng Hợp Tinh Hoa Địa Lý Phong Thủy Trân Tàng Bí Ẩn (Tập 1)
Bìa mềm,,VND,https://tiki.vn/thuc-hanh-che-tao-robot-dieu-khien-tu-xa-p47436228.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8f/86/3f/897df2ecdb579c00a9edda97e5b204cf.jpg,45000.0,thực hành chế tạo robot điều khiển từ xa
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ngoi-nha-tiet-kiem-nang-luong-p44820569.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/17/b6/f1/9ff886e75c06b3bd95f407cb16b9b5d6.jpg,75963.0,Ngôi Nhà Tiết Kiệm Năng Lượng
Thanh Huyền,,VND,https://tiki.vn/ky-thuat-nuoi-ran-thuc-te-p55284110.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/dc/60/d8/475bffcda2c75af9b9da37cbfbf968f9.jpg,18850.0,Kỹ Thuật Nuôi Rắn Thực Tế
Phạm Thị Trang,Bìa mềm,VND,https://tiki.vn/thiet-ke-to-chuc-thi-cong-xay-dung-p26707919.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f6/14/54/90cda18c541fd194a2b02de75e5f2dd9.jpg,67150.0,Thiết Kế Tổ Chức Thi Công Xây Dựng
PGS. Nguyễn Hồng Tiến,Bìa mềm,VND,https://tiki.vn/quy-hoach-xay-dung-cong-trinh-ngam-do-thi-p27177804.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/fc/6b/b4/9c67424811ba1614ec1c02491f970232.jpg,52000.0,Quy Hoạch Xây Dựng Công Trình Ngầm Đô Thị
PGS.TS. Phạm Trọng Mạnh,Bìa mềm,VND,https://tiki.vn/quan-ly-ha-tang-ky-thuat-p28638709.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/59/37/72/171673a524f4a4065b1c33c77e8362a9.jpg,67150.0,Quản Lý Hạ Tầng Kỹ Thuật
Bìa mềm,,VND,https://tiki.vn/mo-phong-cac-qua-trinh-co-ban-trong-cong-nghe-hoa-hoc-xuat-ban-lan-2-p29402759.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e6/b4/eb/c01194b0cb23cef65ef8282585848e86.jpg,73000.0,Mô phỏng các quá trình cơ bản trong công nghệ hóa học  (xuất bản lần 2)
Đỗ Như Ý,Bìa mềm,VND,https://tiki.vn/ky-thuat-chieu-sang-p26707969.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/99/56/95/35f776f5043777ba2cd4ff382ce042af.jpg,79050.0,Kỹ Thuật Chiếu Sáng 
Nguyễn Văn Hiệp - Phạm Quang Huy,Bìa mềm,VND,https://tiki.vn/cong-nghe-nhan-dang-bang-song-vo-tuyen-rfid-p508744.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img038.u547.d20160604.t084300.jpg,57960.0,Công Nghệ Nhận Dạng Bằng Sóng Vô Tuyến RFID
Vương Tô,Bìa mềm,VND,https://tiki.vn/thao-tac-dien-va-han-noi-mach-dien-tu-p1374387.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6d/fe/f9/938c9db9a79f017fbea6f49e9e8739a6.jpg,74849.0,Thao Tác Điện Và Hàn Nối Mạch Điện Tử
Trần Thế San - Nguyễn Anh Dũng,Bìa mềm,VND,https://tiki.vn/tuyen-chon-50-mach-dien-thong-minh-p10775583.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/9d/18/c7/2b276a577c55ac4f8d729977963cac08.jpg,75000.0,Tuyển chọn 50 mạch điện thông minh
Hoàng Kim,Bìa mềm,VND,https://tiki.vn/de-phong-khong-che-dich-benh-thuong-gap-o-vit-p549129.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/d/e/de-phong-khong-dich-benh-vit.u2487.d20161003.t090935.883120.jpg,23167.0,Đề Phòng Khống Chế Dịch Bệnh Thường Gặp Ở Vịt
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/creo-2-0-danh-cho-nguoi-tu-hoc-p508812.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img655.u2469.d20160604.t111808.jpg,63480.0,Creo 2.0 Dành Cho Người Tự Học
Nguyễn Ngọc,Bìa cứng,VND,https://tiki.vn/dien-gio-quat-gio-bom-nuoc-p366104.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/b/i/bia_diengio_2013-1_2.jpg,289000.0,Điện Gió & Quạt Gió Bơm Nước
Nguyễn Xuân Vinh,Bìa mềm,VND,https://tiki.vn/thiet-ke-nut-giao-thong-va-dieu-khien-giao-thong-bang-den-tin-hieu-p27564623.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/0a/c8/1e/2aa3623174206fdde56f6834f5739512.jpg,84150.0,Thiết Kế Nút Giao Thông Và Điều Khiển Giao Thông Bằng Đèn Tín Hiệu
Trần Văn Niên - Trần Thế San,Bìa mềm,VND,https://tiki.vn/huong-dan-thuc-hanh-ky-thuat-khai-trien-go-han-p576494.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img105.u547.d20170223.t142017.632255.jpg,80000.0,Hướng Dẫn Thực Hành Kỹ Thuật Khai Triển Gò - Hàn
TS.Võ Kim Cương,Bìa mềm,VND,https://tiki.vn/chinh-sach-do-thi-tam-nhin-bao-quat-va-he-thong-cua-nha-quan-ly-do-thi-p28640236.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b0/8e/5d/a4c94fd3ab2ead3b2550d38ca7e25da9.jpg,80750.0,Chính Sách Đô Thị - Tầm Nhìn Bao Quát Và Hệ Thống Của Nhà Quản Lý Đô Thị
Bìa mềm,,VND,https://tiki.vn/co-so-may-cnc-p19391345.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1e/b7/72/42ebd1e239dffe07626dbcede719cfc9.jpg,98990.0,Cơ sở máy CNC
TS. Ngô Tấn Dược,Bìa mềm,VND,https://tiki.vn/kiem-dinh-vat-lieu-trong-xay-dung-p23142452.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b6/d0/22/75587fede8a1a230f8ec34bd532491ff.jpg,52800.0,Kiểm Định Vật Liệu Trong Xây Dựng
Bìa mềm,,VND,https://tiki.vn/truong-dien-tu-kien-thuc-can-ban-va-bai-tap-p17593759.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/58/90/95/334aa16bda004bc3c6d1e2f9f47630a4.jpg,20000.0,Trường điện từ - Kiến thức căn bản và bài tập
